id,product_name,sale_amount,sale_date,total_sales,sale_year
3025,brother,104.17,2024-03-23,2537040.56,2024
3026,walk,237.79,2024-11-20,2537040.56,2024
3027,customer,288.84,2024-10-21,2537040.56,2024
3028,writer,300.3,2024-01-31,2537040.56,2024
3029,discover,191.21,2024-01-05,2537040.56,2024
3030,personal,460.89,2024-07-13,2537040.56,2024
3031,capital,176.81,2024-06-26,2537040.56,2024
3032,both,447.59,2024-10-02,2537040.56,2024
3033,station,288.74,2023-12-30,2537040.56,2023
3034,help,39.91,2024-01-27,2537040.56,2024
3035,gas,238.24,2024-07-19,2537040.56,2024
3036,ever,468.76,2024-04-05,2537040.56,2024
3037,recognize,456.06,2024-09-01,2537040.56,2024
3038,seem,417.44,2024-02-17,2537040.56,2024
3039,design,243.31,2024-05-19,2537040.56,2024
3040,allow,175.77,2024-07-09,2537040.56,2024
3041,friend,171.33,2024-12-22,2537040.56,2024
3042,yard,297.85,2024-02-15,2537040.56,2024
3043,use,485.4,2024-04-17,2537040.56,2024
3044,billion,27.7,2024-09-19,2537040.56,2024
3045,yeah,216.04,2024-10-14,2537040.56,2024
3046,force,316.14,2024-06-29,2537040.56,2024
3047,trade,324.18,2024-02-11,2537040.56,2024
3048,receive,390.06,2024-01-22,2537040.56,2024
3049,minute,29.15,2024-10-22,2537040.56,2024
3050,cell,317.49,2024-10-27,2537040.56,2024
3051,eye,221.51,2024-11-19,2537040.56,2024
3052,kind,366.72,2024-05-20,2537040.56,2024
3053,one,436.7,2024-10-23,2537040.56,2024
3054,agency,231.24,2023-12-28,2537040.56,2023
3055,how,485.69,2024-04-29,2537040.56,2024
3056,thank,477.14,2024-02-25,2537040.56,2024
3057,detail,143.27,2024-08-05,2537040.56,2024
3058,soon,67.42,2024-05-08,2537040.56,2024
3059,wrong,188.98,2024-03-24,2537040.56,2024
3060,home,476.61,2024-12-20,2537040.56,2024
3061,charge,191.83,2024-10-14,2537040.56,2024
3062,fight,455.65,2024-12-17,2537040.56,2024
3063,mission,39.61,2024-05-13,2537040.56,2024
3064,race,161.51,2024-08-25,2537040.56,2024
3065,eight,218.69,2024-10-29,2537040.56,2024
3066,entire,28.65,2024-05-23,2537040.56,2024
3067,those,497.55,2024-03-10,2537040.56,2024
3068,material,157.46,2024-02-01,2537040.56,2024
3069,Democrat,171.02,2024-07-17,2537040.56,2024
3070,movie,161.46,2024-09-29,2537040.56,2024
3071,watch,359.23,2024-02-27,2537040.56,2024
3072,phone,177.03,2024-07-23,2537040.56,2024
3073,issue,323.18,2024-03-05,2537040.56,2024
3074,audience,89.92,2024-09-30,2537040.56,2024
3075,receive,359.5,2024-11-16,2537040.56,2024
3076,develop,129.97,2024-08-08,2537040.56,2024
3077,thought,228.73,2024-02-27,2537040.56,2024
3078,or,420.05,2024-05-15,2537040.56,2024
3079,strong,287.59,2024-01-30,2537040.56,2024
3080,lose,402.95,2024-06-01,2537040.56,2024
3081,course,329.29,2024-07-26,2537040.56,2024
3082,kid,101.33,2024-04-19,2537040.56,2024
3083,unit,187.56,2024-11-23,2537040.56,2024
3084,minute,470.74,2024-11-04,2537040.56,2024
3085,possible,480.03,2024-01-29,2537040.56,2024
3086,yourself,222.43,2024-12-18,2537040.56,2024
3087,me,418.67,2024-08-11,2537040.56,2024
3088,news,86.7,2024-02-02,2537040.56,2024
3089,arm,425.92,2024-05-27,2537040.56,2024
3090,understand,485.22,2024-11-14,2537040.56,2024
3091,hand,53.32,2024-01-09,2537040.56,2024
3092,cold,478.31,2024-10-13,2537040.56,2024
3093,magazine,304.87,2024-10-19,2537040.56,2024
3094,election,155.12,2024-01-21,2537040.56,2024
3095,prevent,476.67,2024-05-01,2537040.56,2024
3096,participant,134.73,2024-03-28,2537040.56,2024
3097,cover,359.55,2024-12-02,2537040.56,2024
3098,Congress,21.31,2024-06-24,2537040.56,2024
3099,arrive,311.2,2023-12-23,2537040.56,2023
3100,occur,155.5,2024-01-25,2537040.56,2024
3101,arm,462.58,2024-10-09,2537040.56,2024
3102,get,371.1,2024-12-06,2537040.56,2024
3103,medical,76.97,2024-12-08,2537040.56,2024
3104,push,249.89,2024-01-28,2537040.56,2024
3105,here,362.69,2024-09-23,2537040.56,2024
3106,nearly,239.98,2024-11-18,2537040.56,2024
3107,girl,342.28,2024-12-18,2537040.56,2024
3108,boy,325.8,2024-06-06,2537040.56,2024
3109,character,124.88,2024-06-09,2537040.56,2024
3110,tend,334.58,2024-09-18,2537040.56,2024
3111,executive,362.11,2024-05-21,2537040.56,2024
3112,chair,262.46,2024-06-20,2537040.56,2024
3113,more,86.05,2024-03-22,2537040.56,2024
3114,PM,300.47,2024-12-16,2537040.56,2024
3115,response,179.83,2024-02-19,2537040.56,2024
3116,great,472.17,2024-10-03,2537040.56,2024
3117,improve,173.08,2024-03-08,2537040.56,2024
3118,produce,172.49,2024-05-02,2537040.56,2024
3119,inside,387.97,2024-02-29,2537040.56,2024
3120,crime,218.85,2024-04-24,2537040.56,2024
3121,people,214.6,2024-04-12,2537040.56,2024
3122,grow,63.44,2024-05-04,2537040.56,2024
3123,on,129.43,2024-06-13,2537040.56,2024
3124,protect,424.34,2024-09-29,2537040.56,2024
3125,often,317.89,2024-08-11,2537040.56,2024
3126,common,167.5,2024-09-18,2537040.56,2024
3127,modern,51.09,2024-02-09,2537040.56,2024
3128,we,479.4,2024-09-05,2537040.56,2024
3129,grow,209.71,2024-02-28,2537040.56,2024
3130,carry,79.01,2024-07-02,2537040.56,2024
3131,without,246.97,2024-09-06,2537040.56,2024
3132,scientist,203.74,2024-04-21,2537040.56,2024
3133,standard,416.14,2024-08-03,2537040.56,2024
3134,participant,325.4,2024-08-28,2537040.56,2024
3135,politics,477.7,2024-01-13,2537040.56,2024
3136,say,478.39,2024-02-07,2537040.56,2024
3137,try,281.76,2024-01-29,2537040.56,2024
3138,benefit,367.68,2024-09-25,2537040.56,2024
3139,method,96.33,2024-04-10,2537040.56,2024
3140,it,370.08,2024-03-24,2537040.56,2024
3141,page,172.82,2024-09-02,2537040.56,2024
3142,power,332.8,2024-04-30,2537040.56,2024
3143,move,472.44,2024-12-21,2537040.56,2024
3144,like,452.99,2024-01-15,2537040.56,2024
3145,right,164.4,2024-04-25,2537040.56,2024
3146,stage,217.17,2024-01-17,2537040.56,2024
3147,interesting,177.87,2024-03-29,2537040.56,2024
3148,leave,266.34,2024-07-17,2537040.56,2024
3149,cup,48.09,2024-06-28,2537040.56,2024
3150,deep,125.23,2024-10-08,2537040.56,2024
3151,image,80.26,2024-11-29,2537040.56,2024
3152,crime,256.03,2024-04-26,2537040.56,2024
3153,boy,268.48,2024-09-06,2537040.56,2024
3154,hard,62.79,2024-06-10,2537040.56,2024
3155,could,299.97,2024-10-07,2537040.56,2024
3156,stock,89.14,2024-02-26,2537040.56,2024
3157,eat,442.08,2024-08-30,2537040.56,2024
3158,matter,182.97,2024-07-30,2537040.56,2024
3159,successful,473.61,2024-01-16,2537040.56,2024
3160,condition,343.07,2024-01-20,2537040.56,2024
3161,catch,478.6,2024-10-07,2537040.56,2024
3162,nature,423.56,2024-01-14,2537040.56,2024
3163,them,234.79,2024-09-03,2537040.56,2024
3164,meeting,164.35,2024-02-25,2537040.56,2024
3165,inside,97.42,2024-08-02,2537040.56,2024
3166,purpose,442.24,2024-03-17,2537040.56,2024
3167,maybe,194.99,2024-06-27,2537040.56,2024
3168,heavy,324.99,2024-03-18,2537040.56,2024
3169,occur,341.46,2024-02-07,2537040.56,2024
3170,off,376.89,2024-06-18,2537040.56,2024
3171,act,115.76,2024-10-26,2537040.56,2024
3172,sell,484.9,2024-06-05,2537040.56,2024
3173,result,390.17,2024-01-16,2537040.56,2024
3174,condition,494.54,2024-12-16,2537040.56,2024
3175,gun,182.76,2024-02-17,2537040.56,2024
3176,full,53.8,2024-08-22,2537040.56,2024
3177,go,309.54,2024-07-18,2537040.56,2024
3178,which,195.36,2024-05-23,2537040.56,2024
3179,quickly,130.88,2024-02-07,2537040.56,2024
3180,speech,258.43,2024-07-14,2537040.56,2024
3181,arm,345.77,2024-12-19,2537040.56,2024
3182,run,244.17,2024-07-06,2537040.56,2024
3183,along,435.36,2024-08-30,2537040.56,2024
3184,least,379.58,2024-05-29,2537040.56,2024
3185,go,27.81,2024-04-07,2537040.56,2024
3186,hit,12.47,2024-10-01,2537040.56,2024
3187,measure,138.85,2024-08-25,2537040.56,2024
3188,upon,84.44,2024-02-17,2537040.56,2024
3189,argue,310.55,2024-12-22,2537040.56,2024
3190,decision,294.09,2024-11-15,2537040.56,2024
3191,when,238.64,2024-09-25,2537040.56,2024
3192,accept,16.86,2024-09-01,2537040.56,2024
3193,message,198.43,2024-05-10,2537040.56,2024
3194,box,304.67,2024-04-19,2537040.56,2024
3195,become,279.8,2024-07-13,2537040.56,2024
3196,worker,184.19,2024-10-26,2537040.56,2024
3197,treat,251.81,2024-06-09,2537040.56,2024
3198,entire,18.97,2024-09-18,2537040.56,2024
3199,structure,282.96,2024-03-15,2537040.56,2024
3200,try,223.6,2024-11-29,2537040.56,2024
3201,factor,437.42,2024-08-22,2537040.56,2024
3202,his,215.93,2024-07-01,2537040.56,2024
3203,recent,350.16,2024-09-29,2537040.56,2024
3204,go,240.77,2024-10-10,2537040.56,2024
3205,four,150.81,2024-09-05,2537040.56,2024
3206,state,273.85,2024-07-16,2537040.56,2024
3207,want,67.07,2024-04-22,2537040.56,2024
3208,sign,400.43,2024-08-18,2537040.56,2024
3209,country,299.84,2023-12-27,2537040.56,2023
3210,program,452.99,2024-01-12,2537040.56,2024
3211,suffer,92.4,2023-12-27,2537040.56,2023
3212,talk,149.22,2024-09-16,2537040.56,2024
3213,collection,320.27,2024-03-22,2537040.56,2024
3214,simply,257.0,2024-02-04,2537040.56,2024
3215,add,330.93,2024-12-12,2537040.56,2024
3216,man,241.67,2024-05-06,2537040.56,2024
3217,cold,37.89,2024-05-16,2537040.56,2024
3218,purpose,25.66,2024-04-26,2537040.56,2024
3219,ground,355.36,2024-02-10,2537040.56,2024
3220,try,243.78,2024-01-07,2537040.56,2024
3221,alone,398.69,2024-10-04,2537040.56,2024
3222,senior,91.26,2024-05-03,2537040.56,2024
3223,huge,360.91,2024-11-12,2537040.56,2024
3224,art,88.44,2024-08-29,2537040.56,2024
3225,news,123.39,2024-07-24,2537040.56,2024
3226,structure,94.79,2024-03-21,2537040.56,2024
3227,less,403.84,2024-05-22,2537040.56,2024
3228,music,192.16,2024-04-04,2537040.56,2024
3229,card,22.6,2024-10-11,2537040.56,2024
3230,road,220.85,2024-02-18,2537040.56,2024
3231,position,343.57,2024-02-01,2537040.56,2024
3232,ball,187.31,2024-02-05,2537040.56,2024
3233,recently,30.97,2024-01-23,2537040.56,2024
3234,child,364.69,2024-10-21,2537040.56,2024
3235,person,93.31,2024-07-18,2537040.56,2024
3236,so,141.34,2024-07-25,2537040.56,2024
3237,watch,123.67,2024-06-20,2537040.56,2024
3238,finish,172.74,2024-08-25,2537040.56,2024
3239,avoid,233.78,2024-03-23,2537040.56,2024
3240,point,127.99,2024-06-18,2537040.56,2024
3241,address,65.49,2024-05-20,2537040.56,2024
3242,speak,259.19,2024-12-01,2537040.56,2024
3243,information,445.19,2024-10-13,2537040.56,2024
3244,name,146.64,2024-10-24,2537040.56,2024
3245,explain,65.39,2024-04-21,2537040.56,2024
3246,officer,415.94,2024-09-10,2537040.56,2024
3247,book,492.5,2024-10-13,2537040.56,2024
3248,occur,195.97,2024-02-29,2537040.56,2024
3249,sign,212.13,2024-02-04,2537040.56,2024
3250,federal,391.89,2024-10-15,2537040.56,2024
3251,down,238.5,2024-07-09,2537040.56,2024
3252,only,44.74,2024-10-25,2537040.56,2024
3253,loss,190.58,2024-08-04,2537040.56,2024
3254,others,18.49,2024-08-12,2537040.56,2024
3255,crime,35.33,2024-06-20,2537040.56,2024
3256,light,454.3,2024-04-29,2537040.56,2024
3257,old,166.41,2024-10-04,2537040.56,2024
3258,choose,282.78,2024-07-27,2537040.56,2024
3259,imagine,381.65,2024-02-11,2537040.56,2024
3260,attorney,278.53,2024-10-22,2537040.56,2024
3261,dog,204.82,2024-05-21,2537040.56,2024
3262,garden,469.56,2024-09-30,2537040.56,2024
3263,science,225.17,2024-03-28,2537040.56,2024
3264,during,49.23,2023-12-23,2537040.56,2023
3265,then,409.31,2024-06-30,2537040.56,2024
3266,technology,180.82,2024-05-12,2537040.56,2024
3267,write,377.84,2024-04-08,2537040.56,2024
3268,space,438.11,2024-06-30,2537040.56,2024
3269,traditional,348.56,2024-05-15,2537040.56,2024
3270,education,47.78,2024-04-28,2537040.56,2024
3271,fish,51.14,2024-11-16,2537040.56,2024
3272,only,235.71,2024-05-24,2537040.56,2024
3273,late,42.72,2023-12-25,2537040.56,2023
3274,three,86.55,2024-02-11,2537040.56,2024
3275,property,112.25,2024-11-24,2537040.56,2024
3276,rich,334.08,2024-11-27,2537040.56,2024
3277,theory,67.71,2024-02-04,2537040.56,2024
3278,above,492.86,2024-01-31,2537040.56,2024
3279,than,52.66,2024-06-03,2537040.56,2024
3280,modern,33.72,2024-06-07,2537040.56,2024
3281,smile,113.54,2024-02-14,2537040.56,2024
3282,baby,169.12,2024-12-04,2537040.56,2024
3283,TV,115.39,2024-10-21,2537040.56,2024
3284,Mr,138.92,2024-02-02,2537040.56,2024
3285,toward,167.74,2024-05-09,2537040.56,2024
3286,while,122.71,2024-11-17,2537040.56,2024
3287,able,71.76,2024-05-25,2537040.56,2024
3288,old,451.58,2024-03-29,2537040.56,2024
3289,mean,400.11,2024-11-17,2537040.56,2024
3290,name,315.33,2024-06-03,2537040.56,2024
3291,win,187.87,2024-02-28,2537040.56,2024
3292,kid,369.61,2024-06-22,2537040.56,2024
3293,speech,343.79,2024-05-14,2537040.56,2024
3294,firm,446.08,2024-08-23,2537040.56,2024
3295,against,11.25,2024-04-28,2537040.56,2024
3296,with,33.97,2024-07-19,2537040.56,2024
3297,finally,253.37,2024-11-14,2537040.56,2024
3298,politics,281.86,2024-12-19,2537040.56,2024
3299,total,285.63,2024-03-30,2537040.56,2024
3300,room,451.18,2024-01-31,2537040.56,2024
3301,enough,184.81,2024-03-14,2537040.56,2024
3302,necessary,247.58,2024-08-15,2537040.56,2024
3303,military,315.09,2024-03-11,2537040.56,2024
3304,data,58.46,2024-05-29,2537040.56,2024
3305,Congress,213.72,2024-08-05,2537040.56,2024
3306,them,218.44,2024-04-10,2537040.56,2024
3307,interesting,429.6,2024-05-31,2537040.56,2024
3308,positive,235.25,2024-09-06,2537040.56,2024
3309,stand,347.81,2024-12-13,2537040.56,2024
3310,national,419.42,2024-11-27,2537040.56,2024
3311,life,451.98,2024-07-23,2537040.56,2024
3312,determine,494.92,2024-04-29,2537040.56,2024
3313,hotel,352.76,2024-08-07,2537040.56,2024
3314,about,363.93,2024-02-13,2537040.56,2024
3315,fish,249.63,2024-06-18,2537040.56,2024
3316,though,187.9,2024-01-11,2537040.56,2024
3317,event,53.51,2024-08-28,2537040.56,2024
3318,process,126.29,2024-08-16,2537040.56,2024
3319,house,124.89,2024-05-24,2537040.56,2024
3320,over,324.23,2024-04-16,2537040.56,2024
3321,teacher,455.03,2024-09-25,2537040.56,2024
3322,answer,204.03,2024-03-19,2537040.56,2024
3323,war,342.48,2024-03-26,2537040.56,2024
3324,themselves,43.33,2024-08-22,2537040.56,2024
3325,it,484.0,2024-07-15,2537040.56,2024
3326,market,74.73,2024-06-02,2537040.56,2024
3327,less,368.53,2024-03-03,2537040.56,2024
3328,season,383.67,2024-12-01,2537040.56,2024
3329,think,267.64,2024-08-22,2537040.56,2024
3330,it,203.32,2024-09-10,2537040.56,2024
3331,office,462.24,2024-06-04,2537040.56,2024
3332,lay,242.63,2024-05-03,2537040.56,2024
3333,rest,238.06,2024-02-16,2537040.56,2024
3334,recent,124.92,2024-05-13,2537040.56,2024
3335,risk,148.39,2024-01-09,2537040.56,2024
3336,network,410.82,2024-08-23,2537040.56,2024
3337,nation,432.38,2024-02-20,2537040.56,2024
3338,ball,139.43,2024-10-25,2537040.56,2024
3339,sea,84.64,2024-02-03,2537040.56,2024
3340,board,442.07,2024-02-23,2537040.56,2024
3341,none,192.13,2024-05-01,2537040.56,2024
3342,why,169.34,2024-06-05,2537040.56,2024
3343,action,271.33,2024-04-23,2537040.56,2024
3344,face,223.56,2024-11-24,2537040.56,2024
3345,stand,252.28,2024-04-30,2537040.56,2024
3346,body,482.5,2024-02-12,2537040.56,2024
3347,open,287.54,2024-04-13,2537040.56,2024
3348,everybody,488.26,2024-04-04,2537040.56,2024
3349,worry,177.14,2024-01-24,2537040.56,2024
3350,minute,431.81,2024-01-02,2537040.56,2024
3351,include,93.26,2024-08-30,2537040.56,2024
3352,prevent,342.19,2024-08-02,2537040.56,2024
3353,visit,386.3,2024-05-04,2537040.56,2024
3354,growth,364.28,2024-09-09,2537040.56,2024
3355,others,183.07,2024-07-01,2537040.56,2024
3356,government,203.73,2024-03-03,2537040.56,2024
3357,writer,70.86,2024-02-20,2537040.56,2024
3358,gas,291.33,2024-11-27,2537040.56,2024
3359,operation,398.35,2024-08-26,2537040.56,2024
3360,by,26.29,2024-10-22,2537040.56,2024
3361,fact,64.37,2024-03-12,2537040.56,2024
3362,then,297.18,2024-04-05,2537040.56,2024
3363,everyone,240.44,2024-03-11,2537040.56,2024
3364,but,23.77,2024-02-02,2537040.56,2024
3365,foot,417.56,2024-08-16,2537040.56,2024
3366,call,380.11,2024-07-04,2537040.56,2024
3367,artist,205.35,2024-11-03,2537040.56,2024
3368,argue,208.81,2024-08-11,2537040.56,2024
3369,tax,368.92,2024-04-27,2537040.56,2024
3370,current,133.01,2024-02-10,2537040.56,2024
3371,opportunity,352.51,2024-09-24,2537040.56,2024
3372,treatment,448.41,2024-09-26,2537040.56,2024
3373,offer,429.39,2024-01-25,2537040.56,2024
3374,back,120.96,2024-06-22,2537040.56,2024
3375,process,474.25,2024-06-06,2537040.56,2024
3376,coach,453.66,2024-04-29,2537040.56,2024
3377,charge,179.63,2024-05-23,2537040.56,2024
3378,figure,466.2,2024-01-25,2537040.56,2024
3379,ball,408.37,2024-03-23,2537040.56,2024
3380,like,403.39,2024-07-25,2537040.56,2024
3381,change,135.05,2024-03-13,2537040.56,2024
3382,indicate,407.81,2024-12-02,2537040.56,2024
3383,prevent,166.34,2024-10-18,2537040.56,2024
3384,news,468.84,2024-01-17,2537040.56,2024
3385,expert,82.51,2024-06-17,2537040.56,2024
3386,when,60.74,2024-12-13,2537040.56,2024
3387,every,452.06,2024-08-11,2537040.56,2024
3388,reflect,418.84,2024-04-28,2537040.56,2024
3389,main,316.17,2024-10-09,2537040.56,2024
3390,sort,151.82,2024-06-24,2537040.56,2024
3391,key,197.42,2024-06-07,2537040.56,2024
3392,nothing,119.65,2024-04-13,2537040.56,2024
3393,address,374.44,2024-09-13,2537040.56,2024
3394,into,97.05,2024-02-22,2537040.56,2024
3395,share,114.08,2024-06-19,2537040.56,2024
3396,hard,483.06,2024-01-23,2537040.56,2024
3397,lot,305.17,2024-05-31,2537040.56,2024
3398,sport,424.42,2024-04-27,2537040.56,2024
3399,trade,463.35,2024-01-21,2537040.56,2024
3400,foot,25.22,2024-09-06,2537040.56,2024
3401,bring,173.79,2024-08-21,2537040.56,2024
3402,yes,262.12,2024-07-04,2537040.56,2024
3403,especially,453.76,2024-01-24,2537040.56,2024
3404,south,318.96,2024-02-05,2537040.56,2024
3405,official,372.45,2024-05-04,2537040.56,2024
3406,particularly,19.38,2024-09-13,2537040.56,2024
3407,understand,313.82,2024-02-13,2537040.56,2024
3408,important,317.1,2024-08-25,2537040.56,2024
3409,name,395.59,2024-05-09,2537040.56,2024
3410,quality,471.29,2024-11-12,2537040.56,2024
3411,represent,219.24,2024-06-08,2537040.56,2024
3412,also,195.13,2024-04-14,2537040.56,2024
3413,learn,165.2,2024-07-10,2537040.56,2024
3414,series,85.98,2024-11-20,2537040.56,2024
3415,window,343.88,2024-08-27,2537040.56,2024
3416,from,67.86,2024-07-20,2537040.56,2024
3417,community,42.65,2024-10-02,2537040.56,2024
3418,machine,56.09,2024-07-28,2537040.56,2024
3419,their,159.63,2024-12-15,2537040.56,2024
3420,media,169.39,2024-03-08,2537040.56,2024
3421,approach,96.86,2024-03-04,2537040.56,2024
3422,result,235.92,2024-08-17,2537040.56,2024
3423,situation,260.53,2024-11-08,2537040.56,2024
3424,deep,251.42,2024-02-14,2537040.56,2024
3425,scientist,167.34,2024-05-09,2537040.56,2024
3426,great,159.67,2024-05-17,2537040.56,2024
3427,into,50.79,2024-10-02,2537040.56,2024
3428,report,134.7,2024-06-26,2537040.56,2024
3429,computer,161.7,2024-10-17,2537040.56,2024
3430,actually,407.37,2024-02-02,2537040.56,2024
3431,hard,135.15,2024-01-06,2537040.56,2024
3432,mention,489.65,2024-04-06,2537040.56,2024
3433,each,33.66,2024-02-19,2537040.56,2024
3434,realize,186.36,2024-08-22,2537040.56,2024
3435,strategy,493.97,2024-02-24,2537040.56,2024
3436,story,201.6,2024-04-28,2537040.56,2024
3437,democratic,354.17,2024-05-08,2537040.56,2024
3438,condition,60.25,2024-01-24,2537040.56,2024
3439,fact,172.12,2024-06-08,2537040.56,2024
3440,among,184.65,2024-07-15,2537040.56,2024
3441,listen,129.04,2024-04-04,2537040.56,2024
3442,far,477.65,2024-03-20,2537040.56,2024
3443,attention,478.23,2024-07-22,2537040.56,2024
3444,small,232.59,2024-12-14,2537040.56,2024
3445,economy,473.86,2024-01-10,2537040.56,2024
3446,win,310.74,2024-10-26,2537040.56,2024
3447,standard,419.11,2024-10-24,2537040.56,2024
3448,movement,493.93,2024-10-15,2537040.56,2024
3449,leave,461.02,2024-12-03,2537040.56,2024
3450,owner,402.87,2024-07-14,2537040.56,2024
3451,yeah,458.06,2024-06-06,2537040.56,2024
3452,edge,320.15,2024-06-08,2537040.56,2024
3453,then,454.81,2024-01-06,2537040.56,2024
3454,war,78.34,2024-08-16,2537040.56,2024
3455,start,122.61,2024-07-03,2537040.56,2024
3456,since,142.97,2024-03-30,2537040.56,2024
3457,office,477.39,2024-12-08,2537040.56,2024
3458,hundred,160.35,2024-07-20,2537040.56,2024
3459,kind,326.97,2024-10-02,2537040.56,2024
3460,sign,134.63,2024-08-06,2537040.56,2024
3461,sure,338.67,2024-02-22,2537040.56,2024
3462,center,451.03,2024-01-01,2537040.56,2024
3463,of,199.3,2024-01-03,2537040.56,2024
3464,media,47.35,2024-08-31,2537040.56,2024
3465,stock,340.28,2024-03-12,2537040.56,2024
3466,TV,28.35,2024-07-31,2537040.56,2024
3467,add,10.47,2024-09-30,2537040.56,2024
3468,walk,158.24,2024-06-29,2537040.56,2024
3469,international,127.89,2024-10-12,2537040.56,2024
3470,ahead,203.75,2023-12-31,2537040.56,2023
3471,grow,488.09,2024-07-05,2537040.56,2024
3472,degree,214.78,2024-01-18,2537040.56,2024
3473,people,12.58,2024-01-14,2537040.56,2024
3474,cut,407.74,2024-10-21,2537040.56,2024
3475,bring,255.15,2024-02-18,2537040.56,2024
3476,director,485.03,2024-05-24,2537040.56,2024
